date,name,category,value
2017-01-01,air conditioning,air conditioning,2
2017-01-01,betting machines,betting machines,1
2017-01-01,online gaming,online gaming,1
2017-01-01,Spanx,Spanx,1
2017-01-01,internet services,internet services,1
2017-01-01,soy sauce,soy sauce,1
2017-01-01,tire manufacturing,tire manufacturing,1
2017-01-01,industrial machines,industrial machines,1
2017-01-01,Arnold Clark Automobiles,Arnold Clark Automobiles,1
2017-01-01,Stripe,Stripe,2
2017-01-01,Coca-Cola,Coca-Cola,1
2017-01-01,office real estate,office real estate,1
2017-01-01,photovoltaic equipment,photovoltaic equipment,1
2017-01-01,EasyJet,EasyJet,3
2017-01-01,communications,communications,2
2017-01-01,wholesale,wholesale,1
2017-01-01,Internet portal,Internet portal,1
2017-01-01,paper &amp; related products,paper &amp; related products,2
2017-01-01,Alibaba,Alibaba,2
2017-01-01,apparel retailer,apparel retailer,1
2017-01-01,Alphaland,Alphaland,1
2017-01-01,refinery,refinery,4
2017-01-01,metals. coal,metals. coal,1
2017-01-01,search engine,search engine,1
2017-01-01,hydraulic machinery,hydraulic machinery,1
2017-01-01,budget airline,budget airline,1
2017-01-01,Citigroup,Citigroup,1
2017-01-01,driving schools,driving schools,1
2017-01-01,valves,valves,1
2017-01-01,lighting installations,lighting installations,1
2017-01-01,auto dealerships,auto dealerships,1
2017-01-01,online retailing,online retailing,1
2017-01-01,Patagonia,Patagonia,1
2017-01-01,clothing retail,clothing retail,1
2017-01-01,IT consulting,IT consulting,1
2017-01-01,Reebok,Reebok,1
2017-01-01,cruises,cruises,1
2017-01-01,Dropbox,Dropbox,1
2017-01-01,cigarette packaging,cigarette packaging,1
2017-01-01,Publix,Publix,1
2017-01-01,IKEA,IKEA,3
2017-01-01,synthetic gloves,synthetic gloves,1
2017-01-01,snack foods,snack foods,1
2017-01-01,wine,wine,1
2017-01-01,industrial parks,industrial parks,1
2017-01-01,energy investments,energy investments,1
2017-01-01,power equipment,power equipment,1
2017-01-01,price comparison website,price comparison website,1
2017-01-01,stock photos,stock photos,1
2017-01-01,Papa John`s,Papa John`s,1
2017-01-01,online apparel retail,online apparel retail,1
2017-01-01,Double Dragon Properties,Double Dragon Properties,1
2017-01-01,Nascar racetracks,Nascar racetracks,1
2017-01-01,lotteries,lotteries,1
2017-01-01,food sweeteners,food sweeteners,1
2017-01-01,financial information service,financial information service,1
2017-01-01,liquefied petroleum gas,liquefied petroleum gas,1
2018-01-01,Amazon,Amazon,1
2018-01-01,Microsoft,Microsoft,4
2018-01-01,Berkshire Hathaway,Berkshire Hathaway,3
2018-01-01,LVMH,LVMH,1
2018-01-01,Facebook,Facebook,7
2018-01-01,Zara,Zara,2
2018-01-01,telecom,telecom,30
2018-01-01,Koch Industries,Koch Industries,2
2018-01-01,software,software,27
2018-01-01,Bloomberg LP,Bloomberg LP,4
2018-01-01,Google,Google,6
2018-01-01,Walmart,Walmart,7
2018-01-01,internet media,internet media,3
2018-01-01,L`Oreal,L`Oreal,1
2018-01-01,petrochemicals,petrochemicals,10
2018-01-01,oil &amp; gas,oil &amp; gas,15
2018-01-01,e-commerce,e-commerce,10
2018-01-01,casinos,casinos,16
2018-01-01,diversified,diversified,95
2018-01-01,real estate,real estate,241
2018-01-01,supermarkets,supermarkets,9
2018-01-01,Nike,Nike,1
2018-01-01,beer,beer,10
2018-01-01,luxury goods,luxury goods,11
2018-01-01,auto parts,auto parts,23
2018-01-01,BMW,BMW,2
2018-01-01,pharmaceuticals,pharmaceuticals,74
2018-01-01,media,media,29
2018-01-01,candy,candy,9
2018-01-01,pet food,pet food,8
2018-01-01,banking,banking,69
2018-01-01,Nutella,Nutella,2
2018-01-01,chocolates,chocolates,2
2018-01-01,Red Bull,Red Bull,1
2018-01-01,Dell computers,Dell computers,1
2018-01-01,internet,internet,3
2018-01-01,investments,investments,152
2018-01-01,eyeglasses,eyeglasses,1
2018-01-01,retail,retail,60
2018-01-01,discount brokerage,discount brokerage,3
2018-01-01,Aldi,Aldi,1
2018-01-01,Trader Joe`s,Trader Joe`s,1
2018-01-01,home appliances,home appliances,2
2018-01-01,hedge funds,hedge funds,39
2018-01-01,Tesla Motors,Tesla Motors,1
2018-01-01,fashion retail,fashion retail,18
2018-01-01,steel,steel,21
2018-01-01,transport,transport,3
2018-01-01,Apple,Apple,1
2018-01-01,Disney,Disney,1
2018-01-01,software services,software services,8
2018-01-01,Samsung,Samsung,2
2018-01-01,package delivery,package delivery,7
2018-01-01,gas,gas,8
2018-01-01,chemicals,chemicals,36
2018-01-01,drinks,drinks,2
2018-01-01,construction,construction,34
2018-01-01,sensors,sensors,1
2018-01-01,online games,online games,10
2018-01-01,tobacco,tobacco,4
2018-01-01,mining,mining,32
2018-01-01,H&amp;M,H&amp;M,5
2018-01-01,oil,oil,28
2018-01-01,money management,money management,15
2018-01-01,metals,metals,11
2018-01-01,Heineken,Heineken,1
2018-01-01,coal,coal,7
2018-01-01,fertilizers,fertilizers,6
2018-01-01,shipping,shipping,13
2018-01-01,automobiles,automobiles,10
2018-01-01,newspapers,newspapers,1
2018-01-01,TV network,TV network,2
2018-01-01,palm oil,palm oil,5
2018-01-01,property,property,7
2018-01-01,cheese,cheese,5
2018-01-01,energy,energy,13
2018-01-01,cement,cement,6
2018-01-01,sugar,sugar,2
2018-01-01,flour,flour,1
2018-01-01,fasteners,fasteners,2
2018-01-01,satellite TV,satellite TV,1
2018-01-01,Chanel,Chanel,2
2018-01-01,Estee Lauder,Estee Lauder,3
2018-01-01,brakes,brakes,1
2018-01-01,smartphones,smartphones,1
2018-01-01,packaging,packaging,6
2018-01-01,internet search,internet search,2
2018-01-01,biotech,biotech,8
2018-01-01,commodities,commodities,9
2018-01-01,drugstores,drugstores,7
2018-01-01,copper products,copper products,1
2018-01-01,banks,banks,1
2018-01-01,Oyster sauce,Oyster sauce,1
2018-01-01,home improvement stores,home improvement stores,1
2018-01-01,snacks,snacks,1
2018-01-01,beverages,beverages,13
2018-01-01,security software,security software,1
2018-01-01,video surveillance,video surveillance,1
2018-01-01,eBay,eBay,3
2018-01-01,consulting,consulting,2
2018-01-01,leveraged buyouts,leveraged buyouts,1
2018-01-01,ports,ports,5
2018-01-01,Carnival Cruises,Carnival Cruises,2
2018-01-01,electronics,electronics,16
2018-01-01,health care,health care,4
2018-01-01,Shipping,Shipping,2
2018-01-01,plumbing fixtures,plumbing fixtures,1
2018-01-01,conglomerate,conglomerate,9
2018-01-01,WhatsApp,WhatsApp,2
2018-01-01,vaccines,vaccines,2
2018-01-01,Intel,Intel,1
2018-01-01,sports,sports,4
2018-01-01,gambling,gambling,4
2018-01-01,cable television,cable television,5
2018-01-01,medical devices,medical devices,10
2018-01-01,movies,movies,3
2018-01-01,record labels,record labels,1
2018-01-01,business software,business software,5
2018-01-01,smartphone screens,smartphone screens,2
2018-01-01,diamonds,diamonds,3
2018-01-01,Cargill,Cargill,14
2018-01-01,hotels,hotels,26
2018-01-01,machinery,machinery,1
2018-01-01,telecoms,telecoms,2
2018-01-01,oil-services,oil-services,1
2018-01-01,venture capital,venture capital,9
2018-01-01,Construction,Construction,2
2018-01-01,cosmetics,cosmetics,8
2018-01-01,financial services,financial services,6
2018-01-01,paints,paints,3
2018-01-01,polyester,polyester,3
2018-01-01,wine,wine,3
2018-01-01,fertilizer,fertilizer,5
2018-01-01,food,food,13
2018-01-01,aluminum,aluminum,4
2018-01-01,utilities,utilities,3
2018-01-01,private equity,private equity,23
2018-01-01,wind turbines,wind turbines,1
2018-01-01,advertising,advertising,2
2018-01-01,soy sauce maker,soy sauce maker,2
2018-01-01,consumer goods,consumer goods,32
2018-01-01,optometry,optometry,1
2018-01-01,Quicken Loans,Quicken Loans,1
2018-01-01,motorcycles,motorcycles,3
2018-01-01,pipelines,pipelines,7
2018-01-01,New England Patriots,New England Patriots,1
2018-01-01,Ralph Lauren,Ralph Lauren,1
2018-01-01,food services,food services,1
2018-01-01,textiles,textiles,5
2018-01-01,apparel,apparel,6
2018-01-01,internet service provider,internet service provider,1
2018-01-01,shopping malls,shopping malls,3
2018-01-01,food and beverage,food and beverage,1
2018-01-01,retail &amp; gas stations,retail &amp; gas stations,1
2018-01-01,furniture,furniture,4
2018-01-01,appliance retailer,appliance retailer,1
2018-01-01,tequila,tequila,2
2018-01-01,computer hardware,computer hardware,2
2018-01-01,heating equipment,heating equipment,2
2018-01-01,metalworking tools,metalworking tools,1
2018-01-01,vacuums,vacuums,3
2018-01-01,diamond jewelry,diamond jewelry,1
2018-01-01,semiconductors,semiconductors,7
2018-01-01,Dallas Cowboys,Dallas Cowboys,1
2018-01-01,Real Estate,Real Estate,3
2018-01-01,motors,motors,1
2018-01-01,manufacturing,manufacturing,16
2018-01-01,publishing,publishing,6
2018-01-01,roofing,roofing,1
2018-01-01,online retail,online retail,5
2018-01-01,videogames,videogames,1
2018-01-01,finance,finance,25
2018-01-01,after-school tutoring,after-school tutoring,1
2018-01-01,aluminum products,aluminum products,2
2018-01-01,Amway,Amway,1
2018-01-01,coffee,coffee,5
2018-01-01,Lego,Lego,4
2018-01-01,New Balance,New Balance,1
2018-01-01,Yahoo,Yahoo,2
2018-01-01,logistics,logistics,12
2018-01-01,temp agency,temp agency,1
2018-01-01,pizza,pizza,1
2018-01-01,sports team,sports team,2
2018-01-01,Star Wars,Star Wars,1
2018-01-01,frozen foods,frozen foods,3
2018-01-01,batteries,batteries,3
2018-01-01,Home Depot,Home Depot,2
2018-01-01,minerals,minerals,5
2018-01-01,FedEx,FedEx,1
2018-01-01,medical equipment,medical equipment,7
2018-01-01,Virgin,Virgin,1
2018-01-01,online gambling,online gambling,3
2018-01-01,book distribution,book distribution,1
2018-01-01,transportation,transportation,3
2018-01-01,appliances,appliances,3
2018-01-01,duty-free,duty-free,1
2018-01-01,diapers,diapers,1
2018-01-01,motor vehicles,motor vehicles,1
2018-01-01,agribusiness,agribusiness,4
2018-01-01,pipe manufacturing,pipe manufacturing,1
2018-01-01,Uber,Uber,2
2018-01-01,Chick-fil-A,Chick-fil-A,2
2018-01-01,surveillance equipment,surveillance equipment,1
2018-01-01,hospitals,hospitals,9
2018-01-01,record label,record label,1
2018-01-01,food distribution,food distribution,2
2018-01-01,agriculture,agriculture,5
2018-01-01,concessions,concessions,1
2018-01-01,cryptocurrency,cryptocurrency,2
2018-01-01,paper,paper,3
2018-01-01,construction equipment,construction equipment,4
2018-01-01,airlines,airlines,2
2018-01-01,spirits,spirits,2
2018-01-01,IT,IT,1
2018-01-01,education,education,10
2018-01-01,self storage,self storage,2
2018-01-01,grocery stores,grocery stores,1
2018-01-01,sporting goods retail,sporting goods retail,1
2018-01-01,dairy,dairy,2
2018-01-01,home furnishings,home furnishings,1
2018-01-01,energy drinks,energy drinks,4
2018-01-01,coffee makers,coffee makers,1
2018-01-01,Houston Rockets,Houston Rockets,1
2018-01-01,entertainment,entertainment,5
2018-01-01,natural gas,natural gas,5
2018-01-01,wireless networking gear,wireless networking gear,1
2018-01-01,pest control,pest control,2
2018-01-01,staffing,staffing,2
2018-01-01,Baltimore Ravens,Baltimore Ravens,1
2018-01-01,timberland,timberland,1
2018-01-01,lumber mills,lumber mills,1
2018-01-01,elevators,elevators,3
2018-01-01,escalators,escalators,3
2018-01-01,Snapchat,Snapchat,2
2018-01-01,natural gas distribution,natural gas distribution,2
2018-01-01,mapping software,mapping software,1
2018-01-01,sunglasses,sunglasses,1
2018-01-01,Marvel comics,Marvel comics,1
2018-01-01,computer services,computer services,4
2018-01-01,kitchen appliances,kitchen appliances,2
2018-01-01,fashion,fashion,5
2018-01-01,mobile phone retailer,mobile phone retailer,1
2018-01-01,medical technology,medical technology,8
2018-01-01,furniture retailing,furniture retailing,2
2018-01-01,Dolby Laboratories,Dolby Laboratories,1
2018-01-01,Toyota dealerships,Toyota dealerships,1
2018-01-01,sporting goods,sporting goods,1
2018-01-01,Best Buy,Best Buy,1
2018-01-01,healthcare,healthcare,4
2018-01-01,water,water,1
2018-01-01,aircraft leasing,aircraft leasing,2
2018-01-01,dental implants,dental implants,2
2018-01-01,Airbnb,Airbnb,3
2018-01-01,insurance,insurance,20
2018-01-01,homebuilding,homebuilding,1
2018-01-01,shoes,shoes,9
2018-01-01,smartphone components,smartphone components,1
2018-01-01,online media,online media,3
2018-01-01,cleaning products,cleaning products,6
2018-01-01,hair dryers,hair dryers,1
2018-01-01,tech investments,tech investments,4
2018-01-01,sports retailing,sports retailing,1
2018-01-01,vaccine production,vaccine production,1
2018-01-01,drilling,drilling,1
2018-01-01,pig breeding,pig breeding,1
2018-01-01,Movies,Movies,1
2018-01-01,cruise ships,cruise ships,1
2018-01-01,Formula One,Formula One,1
2018-01-01,health IT,health IT,2
2018-01-01,engineering,engineering,9
2018-01-01,airport,airport,3
2018-01-01,movie making,movie making,1
2018-01-01,seafood,seafood,1
2018-01-01,meat processing,meat processing,3
2018-01-01,gas stations,gas stations,1
2018-01-01,navigation equipment,navigation equipment,1
2018-01-01,gambling software,gambling software,1
2018-01-01,auto dealers,auto dealers,1
2018-01-01,airline,airline,3
2018-01-01,LinkedIn,LinkedIn,1
2018-01-01,motels,motels,1
2018-01-01,Campbell Soup,Campbell Soup,4
2018-01-01,flavorings,flavorings,2
2018-01-01,restaurants,restaurants,3
2018-01-01,hair products,hair products,1
2018-01-01,payroll services,payroll services,1
2018-01-01,acoustic components,acoustic components,1
2018-01-01,lotteries,lotteries,2
2018-01-01,tires,tires,5
2018-01-01,prosthetics,prosthetics,1
2018-01-01,U-Haul,U-Haul,2
2018-01-01,drones,drones,3
2018-01-01,Twitter,Twitter,2
2018-01-01,pharmacies,pharmacies,2
2018-01-01,Food &amp; Beverage,Food &amp; Beverage,2
2018-01-01,television,television,3
2018-01-01,healthcare services,healthcare services,1
2018-01-01,Investment Management,Investment Management,2
2018-01-01,New Orleans Saints,New Orleans Saints,1
2018-01-01,mobile payments,mobile payments,1
2018-01-01,lasers,lasers,1
2018-01-01,Hedge funds,Hedge funds,1
2018-01-01,trucking,trucking,1
2018-01-01,pipes,pipes,2
2018-01-01,AriZona Beverages,AriZona Beverages,1
2018-01-01,online payment service,online payment service,1
2018-01-01,fishing,fishing,1
2018-01-01,sports apparel,sports apparel,2
2018-01-01,copper,copper,2
2018-01-01,employment agency,employment agency,1
2018-01-01,poultry processing,poultry processing,1
2018-01-01,bakeries,bakeries,3
2018-01-01,travel,travel,1
2018-01-01,blinds,blinds,1
2018-01-01,electronic trading,electronic trading,2
2018-01-01,electronics components,electronics components,5
2018-01-01,soft drinks,soft drinks,2
2018-01-01,staffing &amp; recruiting,staffing &amp; recruiting,1
2018-01-01,sportswear,sportswear,1
2018-01-01,Gap,Gap,4
2018-01-01,medical products,medical products,2
2018-01-01,art collection,art collection,2
2018-01-01,Hermes,Hermes,1
2018-01-01,TV broadcasting,TV broadcasting,2
2018-01-01,chewing gum,chewing gum,1
2018-01-01,scaffolding,scaffolding,1
2018-01-01,cement mixers,cement mixers,1
2018-01-01,forestry,forestry,2
2018-01-01,art,art,4
2018-01-01,shopping centers,shopping centers,2
2018-01-01,airports,airports,2
2018-01-01,auto loans,auto loans,3
2018-01-01,Netflix,Netflix,1
2018-01-01,Indianapolis Colts,Indianapolis Colts,1
2018-01-01,online services,online services,1
2018-01-01,web hosting,web hosting,1
2018-01-01,security services,security services,2
2018-01-01,Starbucks,Starbucks,1
2018-01-01,fashion investments,fashion investments,1
2018-01-01,nutrition and wellness products,nutrition and wellness products,1
2018-01-01,plush toys,plush toys,1
2018-01-01,TV shows,TV shows,2
2018-01-01,Retail,Retail,1
2018-01-01,real estate services,real estate services,2
2018-01-01,online gaming,online gaming,1
2018-01-01,mobile phones,mobile phones,2
2018-01-01,energy generation,energy generation,1
2018-01-01,laboratory services,laboratory services,2
2018-01-01,steel production,steel production,1
2018-01-01,investment banking,investment banking,3
2018-01-01,printing,printing,1
2018-01-01,oil trading,oil trading,2
2018-01-01,Lululemon,Lululemon,1
2018-01-01,touch screens,touch screens,1
2018-01-01,Diversified,Diversified,3
2018-01-01,vodka,vodka,1
2018-01-01,car dealerships,car dealerships,2
2018-01-01,circus,circus,1
2018-01-01,live entertainment,live entertainment,1
2018-01-01,pachinko parlors,pachinko parlors,1
2018-01-01,hygiene products,hygiene products,2
2018-01-01,synthetic gloves,synthetic gloves,1
2018-01-01,fashion retailer,fashion retailer,1
2018-01-01,flooring,flooring,1
2018-01-01,investment research,investment research,1
2018-01-01,billboards,billboards,1
2018-01-01,Anaheim Angels,Anaheim Angels,1
2018-01-01,WeWork,WeWork,2
2018-01-01,generic drugs,generic drugs,2
2018-01-01,ticketing service,ticketing service,1
2018-01-01,Palantir,Palantir,1
2018-01-01,San Francisco 49ers,San Francisco 49ers,1
2018-01-01,technology,technology,2
2018-01-01,liquor,liquor,1
2018-01-01,Subway sandwich shops,Subway sandwich shops,1
2018-01-01,orange juice,orange juice,1
2018-01-01,investment,investment,3
2018-01-01,tobacco distribution,tobacco distribution,1
2018-01-01,Wal-Mart,Wal-Mart,1
2018-01-01,hardware stores,hardware stores,1
2018-01-01,Los Angeles Chargers,Los Angeles Chargers,1
2018-01-01,auto repair,auto repair,1
2018-01-01,Computer Associates,Computer Associates,1
2018-01-01,VistaJet,VistaJet,1
2018-01-01,Detergents,Detergents,1
2018-01-01,truck stops,truck stops,1
2018-01-01,TD Ameritrade,TD Ameritrade,1
2018-01-01,Washington Redskins,Washington Redskins,1
2018-01-01,train cars,train cars,1
2018-01-01,food processing,food processing,2
2018-01-01,petroleum,petroleum,1
2018-01-01,Columbia Sportswear,Columbia Sportswear,1
2018-01-01,hedge fund,hedge fund,1
2018-01-01,mixed martial arts,mixed martial arts,2
2018-01-01,used cars,used cars,1
2018-01-01,electrical equipment,electrical equipment,6
2018-01-01,cruises,cruises,1
2018-01-01,landscape architecture,landscape architecture,1
2018-01-01,SAP,SAP,1
2018-01-01,DirecTV,DirecTV,1
2018-01-01,dental products,dental products,1
2018-01-01,Groupon,Groupon,1
2018-01-01,optical components,optical components,1
2018-01-01,drug distribution,drug distribution,1
2018-01-01,credit cards,credit cards,3
2018-01-01,jewelry,jewelry,5
2018-01-01,bakery chain,bakery chain,1
2018-01-01,plastics,plastics,1
2018-01-01,soy sauce,soy sauce,1
2018-01-01,hair care products,hair care products,1
2018-01-01,Getty Oil,Getty Oil,1
2018-01-01,retail stores,retail stores,1
2018-01-01,Investment,Investment,2
2018-01-01,accounting services,accounting services,1
2018-01-01,paper &amp; related products,paper &amp; related products,2
2018-01-01,nutrition supplements,nutrition supplements,1
2018-01-01,valve manufacturing,valve manufacturing,1
2018-01-01,cooking appliances,cooking appliances,1
2018-01-01,Dole,Dole,1
2018-01-01,Roche Holding,Roche Holding,1
2018-01-01,TV,TV,1
2018-01-01,movie production,movie production,1
2018-01-01,solar panel materials,solar panel materials,1
2018-01-01,Slim-Fast,Slim-Fast,1
2018-01-01,Netscape,Netscape,1
2018-01-01,auto distribution,auto distribution,2
2018-01-01,tourism,tourism,4
2018-01-01,food products,food products,1
2018-01-01,Philadelphia Eagles,Philadelphia Eagles,1
2018-01-01,tractors,tractors,1
2018-01-01,land,land,1
2018-01-01,motorcycle loans,motorcycle loans,1
2018-01-01,telecom equipment,telecom equipment,1
2018-01-01,autoparts,autoparts,1
2018-01-01,hydraulic machinery,hydraulic machinery,1
2018-01-01,video games,video games,3
2018-01-01,aviation,aviation,1
2018-01-01,automotive,automotive,3
2018-01-01,cobalt mining,cobalt mining,1
2018-01-01,mutual funds,mutual funds,5
2018-01-01,hand tools,hand tools,1
2018-01-01,processed milk,processed milk,2
2018-01-01,winter jackets,winter jackets,1
2018-01-01,steel smelting,steel smelting,1
2018-01-01,fish farming,fish farming,1
2018-01-01,footwear,footwear,2
2018-01-01,valves,valves,1
2018-01-01,supermarket,supermarket,1
2018-01-01,home cleaning products,home cleaning products,1
2018-01-01,asset management,asset management,1
2018-01-01,paper manufacturing,paper manufacturing,2
2018-01-01,shipbuilding,shipbuilding,3
2018-01-01,industrial machines,industrial machines,1
2018-01-01,fast food,fast food,2
2018-01-01,electric components,electric components,1
2018-01-01,Nascar,Nascar,1
2018-01-01,racing,racing,1
2018-01-01,movie theaters,movie theaters,1
2018-01-01,Comcast,Comcast,1
2018-01-01,metals. coal,metals. coal,1
2018-01-01,greek yogurt,greek yogurt,1
2018-01-01,building materials,building materials,3
2018-01-01,security,security,1
2018-01-01,development,development,1
2018-01-01,eletronics,eletronics,1
2018-01-01,messaging app,messaging app,1
2018-01-01,information technology,information technology,2
2018-01-01,machine tools,machine tools,2
2018-01-01,LED lighting,LED lighting,1
2018-01-01,wrestling,wrestling,1
2018-01-01,medical patents,medical patents,1
2018-01-01,oil refinery,oil refinery,2
2018-01-01,Transportation,Transportation,1
2018-01-01,sneakers,sneakers,1
2018-01-01,cars,cars,2
2018-01-01,financial information,financial information,1
2018-01-01,financial technology,financial technology,1
2018-01-01,gold,gold,1
2018-01-01,coal mining,coal mining,1
2018-01-01,internet security,internet security,1
2018-01-01,hearing aids,hearing aids,2
2018-01-01,air coolers,air coolers,1
2018-01-01,photo sharing app,photo sharing app,1
2018-01-01,oil services,oil services,1
2018-01-01,oil refining,oil refining,1
2018-01-01,salsa,salsa,1
2018-01-01,EasyJet,EasyJet,3
2018-01-01,Charlotte Hornets,Charlotte Hornets,1
2018-01-01,endorsements,endorsements,1
2018-01-01,social network,social network,2
2018-01-01,Sears,Sears,1
2018-01-01,department stores,department stores,1
2018-01-01,IT provider,IT provider,1
2018-01-01,fine jewelry,fine jewelry,1
2018-01-01,steel pipes,steel pipes,2
2018-01-01,Pharmaceuticals,Pharmaceuticals,1
2018-01-01,Pinterest,Pinterest,2
2018-01-01,lighting,lighting,2
2018-01-01,health clinics,health clinics,1
2018-01-01,online dating,online dating,1
2018-01-01,Publix supermarkets,Publix supermarkets,1
2018-01-01,communications equipment,communications equipment,1
2018-01-01,Ford Motor,Ford Motor,1
2018-01-01,beauty products,beauty products,1
2018-01-01,Urban Outfitters,Urban Outfitters,1
2018-01-01,amusement parks,amusement parks,1
2018-01-01,glass,glass,2
2018-01-01,apparel retailer,apparel retailer,1
2018-01-01,aerospace,aerospace,2
2018-01-01,Under Armour,Under Armour,1
2018-01-01,tech,tech,1
2018-01-01,alcohol,alcohol,1
2018-01-01,agrochemicals,agrochemicals,1
2018-01-01,Instagram,Instagram,1
2018-01-01,packaged foods,packaged foods,1
2018-01-01,online lending,online lending,1
2018-01-01,NFL team,NFL team,2
2018-01-01,outsourcing,outsourcing,1
2018-01-01,search engine,search engine,1
2018-01-01,energy services,energy services,2
2018-01-01,retailing,retailing,1
2018-01-01,graphite electrodes,graphite electrodes,1
2018-01-01,educational services,educational services,1
2018-01-01,power,power,1
2018-01-01,leisure craft,leisure craft,1
2018-01-01,trading company,trading company,1
2018-01-01,sourcing,sourcing,1
2018-01-01,coffee chain,coffee chain,1
2018-01-01,auto dealerships,auto dealerships,1
2018-01-01,lithium,lithium,1
2018-01-01,Manufacturing,Manufacturing,1
2018-01-01,cable TV,cable TV,1
2018-01-01,power equipment,power equipment,1
2018-01-01,ethanol,ethanol,1
2018-01-01,computer games,computer games,1
2018-01-01,sports teams,sports teams,2
2018-01-01,robotics,robotics,1
2018-01-01,toys,toys,4
2018-01-01,telecom services,telecom services,1
2018-01-01,metal processing,metal processing,1
2018-01-01,precious metals,precious metals,1
2018-01-01,electronic components,electronic components,3
2018-01-01,betting machines,betting machines,1
2018-01-01,AOL,AOL,1
2018-01-01,Xerox,Xerox,1
2018-01-01,power tools,power tools,1
2018-01-01,industrial lasers,industrial lasers,1
2018-01-01,Nordstrom department stores,Nordstrom department stores,2
2018-01-01,trust fund,trust fund,4
2018-01-01,industrial equipment,industrial equipment,1
2018-01-01,software firm,software firm,1
2018-01-01,solar panel components,solar panel components,1
2018-01-01,Craigslist,Craigslist,1
2018-01-01,toll roads,toll roads,2
2018-01-01,online apparel retail,online apparel retail,1
2018-01-01,heavy industry,heavy industry,1
2018-01-01,coal mines,coal mines,1
2018-01-01,food sweeteners,food sweeteners,1
2018-01-01,wastewater treatment,wastewater treatment,1
2018-01-01,brewery,brewery,1
2018-01-01,spandex,spandex,1
2018-01-01,costume jewelry,costume jewelry,1
2018-01-01,IT products,IT products,1
2018-01-01,venture capital investing,venture capital investing,2
2018-01-01,Steel,Steel,1
2018-01-01,animation,animation,1
2018-01-01,wind power generation,wind power generation,1
2018-01-01,ride-hailing service,ride-hailing service,1
2018-01-01,Coca-Cola,Coca-Cola,1
2018-01-01,clothing retail,clothing retail,1
2018-01-01,office real estate,office real estate,1
2018-01-01,poultry,poultry,2
2018-01-01,drug testing,drug testing,1
2018-01-01,uber,uber,1
2018-01-01,consumer electronics,consumer electronics,1
2018-01-01,convenience stores,convenience stores,1
2018-01-01,storage facilities,storage facilities,1
2018-01-01,home &amp; office products,home &amp; office products,1
2018-01-01,electronics retailer,electronics retailer,1
2018-01-01,Financial Services,Financial Services,1
2018-01-01,Cirque du Soleil,Cirque du Soleil,1
2018-01-01,Internet,Internet,1
2018-01-01,rubber gloves,rubber gloves,1
2018-01-01,sewage treatment,sewage treatment,2
2018-01-01,port,port,1
2018-01-01,basketball,basketball,1
2018-01-01,car dealers,car dealers,1
2018-01-01,construction materials,construction materials,3
2018-01-01,refinery,refinery,4
2018-01-01,titanium,titanium,1
2018-01-01,In-N-Out Burger,In-N-Out Burger,1
2018-01-01,measuring instruments,measuring instruments,1
2018-01-01,Real estate,Real estate,1
2018-01-01,driving schools,driving schools,1
2018-01-01,Agribusiness,Agribusiness,1
2018-01-01,pharmacy,pharmacy,1
2018-01-01,private schools,private schools,1
2018-01-01,precision machinery,precision machinery,1
2018-01-01,Barilla pasta,Barilla pasta,4
2018-01-01,pachinko machines,pachinko machines,2
2018-01-01,industrial machinery,industrial machinery,1
2018-01-01,IT consulting,IT consulting,1
2018-01-01,railway transport,railway transport,3
2018-01-01,Reebok,Reebok,1
2018-01-01,mattresses,mattresses,1
2018-01-01,Dropbox,Dropbox,1
2018-01-01,storage batteries,storage batteries,1
2018-01-01,communications,communications,1
2018-01-01,electric linear systems,electric linear systems,1
2018-01-01,IKEA,IKEA,3
2018-01-01,household products,household products,1
2018-01-01,scientific equipment,scientific equipment,1
2018-01-01,live streaming service,live streaming service,1
2018-01-01,powdered metal,powdered metal,1
2018-01-01,industrial parks,industrial parks,1
2018-01-01,energy investments,energy investments,1
2018-01-01,price comparison website,price comparison website,1
2018-01-01,Ryanair,Ryanair,1
2018-01-01,wedding dresses,wedding dresses,1
2018-01-01,finance and investments,finance and investments,1
2018-01-01,gaming,gaming,1
2018-01-01,timber,timber,1
2018-01-01,oil and gas,oil and gas,1
2018-01-01,budget airline,budget airline,1
2018-01-01,health products,health products,1
2018-01-01,online marketplace,online marketplace,1
2018-01-01,Spanx,Spanx,1
2018-01-01,air compressors,air compressors,1
2018-01-01,tire manufacturing,tire manufacturing,1
2018-01-01,Patagonia,Patagonia,1
2018-01-01,metallurgy,metallurgy,2
2018-01-01,Private Equity,Private Equity,1
2018-01-01,Stripe,Stripe,2
2018-01-01,beef processing,beef processing,1
2018-01-01,motorhomes,motorhomes,1
2018-01-01,RVs,RVs,1
2018-01-01,automotive technology,automotive technology,1
2018-01-01,power supply manufacturer,power supply manufacturer,1
2018-01-01,printed circuit boards,printed circuit boards,3
2018-01-01,auto components,auto components,1
2018-01-01,investment management,investment management,1
2018-01-01,antennas,antennas,1
2018-01-01,mobile gaming,mobile gaming,1
2018-01-01,electronics/household products,electronics/household products,1
2018-01-01,lithium batteries,lithium batteries,1
2018-01-01,auto import and dealerships,auto import and dealerships,1
2018-01-01,dollar stores,dollar stores,1
2018-01-01,home building,home building,1
2018-01-01,fiber optic cables,fiber optic cables,1
